KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,人口総数,男,女,世帯総数
39402003010,4,佐川町,丙川内ケ谷上,0,,,90,44,46,37
39402003011,4,佐川町,丙中山,0,,,6,4,2,3
394020040,2,佐川町,室原,0,,,35,15,20,18
394020050,3,佐川町,川ノ内組,0,,,31,18,13,11
39402005001,4,佐川町,川ノ内組舟床,0,,,14,7,7,5
39402005002,4,佐川町,川ノ内組川ノ内,0,,,17,11,6,6
394020060,2,佐川町,西山組,0,,,51,23,28,22
394020070,3,佐川町,西組,0,,,545,263,282,219
39402007001,4,佐川町,西組山瀬,0,,,99,48,51,41
39402007002,4,佐川町,西組岩井口,0,,,74,35,39,26
39402007003,4,佐川町,西組塚谷,0,,,65,36,29,21
39402007004,4,佐川町,西組下伏尾,0,,,117,56,61,51
39402007005,4,佐川町,西組上伏尾,0,,,39,19,20,18
39402007006,4,佐川町,西組二の部,0,,,102,47,55,40
39402007007,4,佐川町,西組駅前丁,0,,,22,10,12,8
39402007008,4,佐川町,西組芝の坊,0,,,21,8,13,9
39402007009,4,佐川町,西組畜産試験場,0,,,6,4,2,5
394020080,3,佐川町,中組,0,,,634,308,326,260
39402008001,4,佐川町,中組駅前丁,0,,,95,44,51,40
39402008002,4,佐川町,中組芝の坊,0,,,204,90,114,85
39402008003,4,佐川町,中組角口,0,,,77,36,41,32
39402008004,4,佐川町,中組狩場,0,,,49,27,22,24
39402008005,4,佐川町,中組野添,0,,,118,62,56,46
39402008006,4,佐川町,中組薄木,0,,,66,37,29,24
39402008007,4,佐川町,中組入寺山,0,,,-,-,-,-
39402008008,4,佐川町,中組大平,0,,,25,12,13,9
394020090,3,佐川町,東組,0,,,627,289,338,257
39402009001,4,佐川町,東組二の部丁,0,,,105,50,55,40
39402009002,4,佐川町,東組駅前丁,0,,,30,14,16,13
39402009003,4,佐川町,東組入寺山,0,,,134,65,69,54
39402009004,4,佐川町,東組大平,0,,,90,45,45,35
39402009005,4,佐川町,東組上美都岐,0,,,92,38,54,43
39402009006,4,佐川町,東組西下美都岐,0,,,67,30,37,26
39402009007,4,佐川町,東組東下美都岐,0,,,109,47,62,46
394020100,3,佐川町,永野,0,,,829,389,440,362
39402010001,4,佐川町,永野大平,0,,,7,3,4,3
39402010002,4,佐川町,永野東下美都岐,0,,,5,3,2,2
39402010003,4,佐川町,永野襟野々,0,,,41,19,22,20
39402010004,4,佐川町,永野川原田,0,,,84,44,40,30
39402010005,4,佐川町,永野兎田,0,,,45,21,24,18
39402010006,4,佐川町,永野砂止,0,,,81,38,43,28
39402010007,4,佐川町,永野埴生ノ川,0,,,96,41,55,40
39402010008,4,佐川町,永野楠谷,0,,,38,17,21,15
39402010009,4,佐川町,永野中谷,0,,,51,27,24,24
39402010010,4,佐川町,永野南谷,0,,,42,21,21,21
39402010011,4,佐川町,永野鉢ケ森,0,,,183,84,99,84
39402010012,4,佐川町,永野囃田,0,,,69,33,36,36
39402010013,4,佐川町,永野古用地,0,,,35,15,20,18
39402010014,4,佐川町,永野花ノ木,0,,,52,23,29,23
394020110,3,佐川町,本郷耕,0,,,539,247,292,256
39402011001,4,佐川町,本郷耕高平,0,,,33,14,19,14
39402011002,4,佐川町,本郷耕下郷,0,,,91,45,46,42
39402011003,4,佐川町,本郷耕中村,0,,,144,60,84,60
39402011004,4,佐川町,本郷耕山田,0,,,98,41,57,49
39402011005,4,佐川町,本郷耕堂野々,0,,,92,45,47,50
39402011006,4,佐川町,本郷耕松ノ木,0,,,81,42,39,41
394020120,3,佐川町,西山耕,0,,,81,37,44,41
39402012001,4,佐川町,西山耕下郷,0,,,9,5,4,4
39402012002,4,佐川町,西山耕西山,0,,,61,26,35,33
39402012003,4,佐川町,西山耕中村,0,,,11,6,5,4
394020130,2,佐川町,古畑耕,0,,,49,23,26,24
394020140,2,佐川町,峰耕,0,,,13,9,4,10
394020150,2,佐川町,本郷山,0,,,-,-,-,-
394020160,2,佐川町,四ツ白,0,,,78,38,40,39
394020170,2,佐川町,二ツ野,0,,,51,26,25,28
394020180,2,佐川町,中野,0,,,66,32,34,33
394020190,2,佐川町,瑞応,0,,,63,28,35,31
394020200,2,佐川町,庄田,0,,,175,81,94,89
394020210,3,佐川町,黒原,0,,,369,175,194,155
39402021001,4,佐川町,黒原山本,0,,,93,43,50,35
39402021002,4,佐川町,黒原源住，薬師堂,0,,,17,9,8,8
39402021003,4,佐川町,黒原原,0,,,52,29,23,28
39402021004,4,佐川町,黒原岬,0,,,69,32,37,24
39402021005,4,佐川町,黒原寺野,0,,,87,42,45,38
39402021006,4,佐川町,黒原場所ケ内,0,,,18,6,12,9
39402021007,4,佐川町,黒原台住,0,,,33,14,19,13
394020220,2,佐川町,平野,0,,,112,56,56,45
394020230,2,佐川町,大田川,0,,,26,13,13,9
394020240,3,佐川町,加茂,0,,,953,435,518,400
39402024001,4,佐川町,加茂長竹,0,,,111,49,62,45
39402024002,4,佐川町,加茂竹の倉,0,,,139,63,76,67
39402024003,4,佐川町,加茂横山,0,,,33,16,17,17
39402024004,4,佐川町,加茂本村西,0,,,247,107,140,97
39402024005,4,佐川町,加茂本村東,0,,,213,100,113,92
39402024006,4,佐川町,加茂弘岡,0,,,210,100,110,82
394020250,2,佐川町,岩目地,0,,,1,-,1,1
39403,1,越知町,,0,,,5187,2390,2797,2335
394030010,3,越知町,越知,0,,,3827,1722,2105,1665
39403001001,4,越知町,越知甲,0,,,3465,1551,1914,1509
39403001002,4,越知町,越知,0,,,362,171,191,156
394030020,2,越知町,野老山,0,,,139,64,75,73
394030030,2,越知町,山室,0,,,21,12,9,11
394030040,2,越知町,五味,0,,,50,25,25,22
394030050,2,越知町,中大平,0,,,37,18,19,19
394030060,2,越知町,大平,0,,,10,5,5,7
394030070,2,越知町,桐見川,0,,,59,31,28,36
394030080,2,越知町,峯,0,,,-,-,-,-
394030090,2,越知町,佐ノ国,0,,,2,2,-,2
394030100,2,越知町,南ノ川,0,,,10,4,6,7
394030110,2,越知町,長者,0,,,10,4,6,7
394030120,2,越知町,横畠,0,,,392,192,200,184
394030130,2,越知町,今成,0,,,97,46,51,39
394030140,2,越知町,鎌井田,0,,,187,94,93,94
394030150,2,越知町,片岡,0,,,102,52,50,59
394030160,2,越知町,黒瀬,0,,,46,22,24,23
394030170,2,越知町,南片岡,0,,,16,8,8,9
394030180,2,越知町,浅尾,0,,,30,16,14,8
394030190,2,越知町,宮地,0,,,37,19,18,16
394030200,2,越知町,柴尾,0,,,115,54,61,54
39405,1,檮原町,,0,,,3307,1611,1696,1513
394050010,2,檮原町,横貝,0,,,32,15,17,17
394050020,2,檮原町,太田戸,0,,,52,25,27,26
394050030,2,檮原町,上本村,0,,,53,24,29,28
394050040,2,檮原町,下本村,0,,,78,39,39,39
394050050,2,檮原町,井の谷,0,,,24,12,12,15
394050060,2,檮原町,永野,0,,,53,29,24,24
394050070,2,檮原町,田野々,0,,,180,90,90,79
394050080,2,檮原町,東向,0,,,11,5,6,5
394050090,2,檮原町,富永,0,,,31,16,15,15
394050100,2,檮原町,下組,0,,,33,12,21,13
394050110,2,檮原町,東川,0,,,39,21,18,19
394050120,2,檮原町,上組,0,,,-,-,-,-
394050130,2,檮原町,中の川,0,,,25,10,15,11
394050140,2,檮原町,本も谷,0,,,30,15,15,16
394050150,2,檮原町,茶や谷,0,,,46,22,24,24
394050160,2,檮原町,井高,0,,,27,11,16,17
394050170,2,檮原町,坪野田,0,,,18,10,8,11
394050180,2,檮原町,文丸,0,,,25,9,16,15
394050190,2,檮原町,神の山,0,,,10,2,8,8
394050200,2,檮原町,坂本川,0,,,19,10,9,11
394050210,2,檮原町,六丁,0,,,117,55,62,51
394050220,2,檮原町,後別当,0,,,32,16,16,19
394050230,2,檮原町,大蔵谷,0,,,153,76,77,71
394050240,3,檮原町,梼原,0,,,408,196,212,179
39405024001,4,檮原町,梼原東町,0,,,123,59,64,52
39405024002,4,檮原町,梼原中町,0,,,97,48,49,33
39405024003,4,檮原町,梼原北町,0,,,63,30,33,28
39405024004,4,檮原町,梼原南町,0,,,69,34,35,35
39405024005,4,檮原町,梼原西町,0,,,56,25,31,31
394050290,2,檮原町,川西路,0,,,323,169,154,139
394050300,2,檮原町,飯母,0,,,220,110,110,101
394050310,2,檮原町,太郎川,0,,,60,30,30,28
394050320,2,檮原町,神在居,0,,,24,11,13,12
394050330,2,檮原町,仲洞,0,,,40,20,20,19
394050340,2,檮原町,豊原,0,,,20,11,9,9
394050350,2,檮原町,川井,0,,,60,34,26,21
394050360,2,檮原町,川口,0,,,73,41,32,27
394050370,2,檮原町,仲間,0,,,18,9,9,10
394050380,2,檮原町,上西の川,0,,,32,14,18,14
394050390,2,檮原町,下西の川,0,,,86,43,43,42
394050400,2,檮原町,竹の藪,0,,,89,43,46,47
394050410,2,檮原町,広野,0,,,237,102,135,43
394050420,2,檮原町,宮野々,0,,,44,21,23,26
394050430,2,檮原町,上成,0,,,112,58,54,52
394050440,2,檮原町,松谷,0,,,38,18,20,19
394050450,2,檮原町,上折渡,0,,,14,7,7,8
394050460,2,檮原町,下折渡,0,,,8,3,5,5
394050470,2,檮原町,影野地,0,,,19,8,11,10
394050480,2,檮原町,大野地,0,,,14,7,7,6
394050490,2,檮原町,佐渡,0,,,8,3,5,5
394050500,2,檮原町,初瀬本村,0,,,25,12,13,15
394050510,2,檮原町,仲久保,0,,,20,10,10,12
394050520,2,檮原町,大向,0,,,29,16,13,14
394050530,2,檮原町,中平,0,,,51,21,30,29
394050540,2,檮原町,上久保谷,0,,,15,7,8,7
394050550,2,檮原町,下久保谷,0,,,29,17,12,15
394050560,2,檮原町,松原,0,,,74,33,41,46
394050570,2,檮原町,島中,0,,,29,13,16,19
39410,1,日高村,,0,,,4812,2282,2530,1984
394100010,2,日高村,鴨地,0,,,58,30,28,26
394100020,2,日高村,長畑,0,,,60,31,29,29
394100030,2,日高村,宮ノ谷,0,,,52,24,28,22
394100040,2,日高村,大花,0,,,21,7,14,14
394100050,2,日高村,本村,0,,,161,74,87,26
394100060,2,日高村,名越屋,0,,,48,29,19,24
394100070,2,日高村,柱谷,0,,,18,7,11,11
394100080,2,日高村,下分,0,,,1568,756,812,651
394100090,2,日高村,本郷,0,,,989,463,526,445
394100100,2,日高村,岩目地,0,,,790,379,411,340
394100110,2,日高村,九頭,0,,,156,82,74,63
394100120,2,日高村,沖名,0,,,891,400,491,333
39411,1,津野町,,0,,,5291,2516,2775,2206
394110010,2,津野町,新土居,0,,,282,132,150,117
394110020,2,津野町,三間川,0,,,95,43,52,41
394110030,2,津野町,樺ノ川,0,,,59,31,28,26
394110040,2,津野町,西谷,0,,,103,50,53,41
394110050,2,津野町,姫野々,0,,,816,352,464,283
394110060,2,津野町,久保川,0,,,187,89,98,76
394110070,2,津野町,永野,0,,,360,173,187,142
394110080,2,津野町,貝ノ川,0,,,64,31,33,28
394110090,2,津野町,西谷乙,0,,,4,2,2,2
394110100,2,津野町,貝ノ川床鍋,0,,,73,35,38,33
394110110,2,津野町,赤木,0,,,300,149,151,123
394110120,2,津野町,大野,0,,,94,56,38,42
394110130,2,津野町,黒川,0,,,167,79,88,72
394110150,2,津野町,杉ノ川甲,0,,,200,108,92,93
394110160,2,津野町,杉ノ川乙,0,,,113,56,57,55
394110170,2,津野町,杉ノ川丙,0,,,131,72,59,53
394110180,2,津野町,白石甲,0,,,303,139,164,125
394110190,2,津野町,白石乙,0,,,3,1,2,2
394110200,2,津野町,白石丙,0,,,53,28,25,21
394110210,2,津野町,北川,0,,,597,292,305,258
394110220,2,津野町,芳生野甲,0,,,349,166,183,173
394110230,2,津野町,力石,0,,,226,83,143,76
394110240,2,津野町,烏出川,0,,,44,22,22,21
394110250,2,津野町,船戸,0,,,316,161,155,142
394110260,2,津野町,桑ケ市,0,,,80,43,37,35
394110270,2,津野町,芳生野乙,0,,,162,73,89,73
394110280,2,津野町,芳生野丙,0,,,110,50,60,53
39412,1,四万十町,,0,,,15607,7442,8165,7150
394120010,2,四万十町,古市町,0,,,299,130,169,182
394120020,2,四万十町,東町,0,,,118,54,64,59
394120030,2,四万十町,茂串町,0,,,374,188,186,187
394120040,2,四万十町,本町,0,,,198,93,105,87
394120050,2,四万十町,新開町,0,,,134,58,76,61
394120060,2,四万十町,琴平町,0,,,307,132,175,138
394120070,2,四万十町,北琴平町,0,,,571,273,298,293
394120080,2,四万十町,榊山町,0,,,302,156,146,154
394120090,2,四万十町,香月が丘,0,,,512,239,273,228
394120100,2,四万十町,神ノ西,0,,,182,82,100,68
394120110,2,四万十町,西原,0,,,59,28,31,30
394120120,2,四万十町,若井,0,,,83,45,38,38
394120130,2,四万十町,高野,0,,,60,27,33,27
394120140,2,四万十町,若井川,0,,,108,55,53,46
394120150,2,四万十町,峰ノ上,0,,,51,28,23,27
394120160,2,四万十町,金上野,0,,,677,317,360,327
394120170,2,四万十町,見付,0,,,387,160,227,169
394120180,2,四万十町,東大奈路,0,,,73,39,34,30
394120190,2,四万十町,根元原,0,,,48,22,26,24
394120200,2,四万十町,根々崎,0,,,13,7,6,5
394120210,2,四万十町,東川角,0,,,282,138,144,102
394120220,2,四万十町,西川角,0,,,98,53,45,41
394120230,2,四万十町,宮内,0,,,129,66,63,64
394120240,2,四万十町,仕出原,0,,,71,33,38,28
394120250,2,四万十町,大井野,0,,,120,51,69,51
394120260,2,四万十町,口神ノ川,0,,,187,86,101,84
394120270,2,四万十町,中神ノ川,0,,,82,42,40,43
394120280,2,四万十町,奥神ノ川,0,,,8,4,4,4
394120290,2,四万十町,檜生原,0,,,77,40,37,32
394120300,2,四万十町,寺野,0,,,68,34,34,32
394120310,2,四万十町,南川口,0,,,145,66,79,65
394120320,2,四万十町,天ノ川,0,,,33,18,15,17
394120330,2,四万十町,秋丸,0,,,127,71,56,48
394120340,2,四万十町,野地,0,,,103,53,50,37
394120350,2,四万十町,家地川,0,,,79,32,47,36
394120360,2,四万十町,大向,0,,,47,27,20,19
394120370,2,四万十町,折合,0,,,5,3,2,2
394120380,2,四万十町,窪川中津川,0,,,65,31,34,33
394120390,2,四万十町,日野地,0,,,24,14,10,14
394120400,2,四万十町,上秋丸,0,,,24,13,11,15
394120410,2,四万十町,壱斗俵,0,,,71,34,37,38
394120420,2,四万十町,東北ノ川,0,,,57,24,33,23
394120430,2,四万十町,市生原,0,,,51,26,25,24
394120440,2,四万十町,米奥,0,,,147,66,81,75
394120450,2,四万十町,作屋,0,,,57,24,33,30
394120460,2,四万十町,七里,0,,,490,251,239,207
394120470,2,四万十町,川ノ内,0,,,73,33,40,25
394120480,2,四万十町,勝賀野,0,,,66,32,34,24
394120490,2,四万十町,中村,0,,,14,6,8,7
394120500,2,四万十町,床鍋,0,,,101,50,51,45
394120510,2,四万十町,影野,0,,,247,97,150,82
394120520,2,四万十町,奥呉地,0,,,33,13,20,15
394120530,2,四万十町,魚ノ川,0,,,67,30,37,35
394120540,2,四万十町,下呉地,0,,,114,55,59,46
394120550,2,四万十町,替坂本,0,,,111,52,59,46
394120560,2,四万十町,六反地,0,,,98,46,52,45
394120570,2,四万十町,仁井田,0,,,526,235,291,191
394120580,2,四万十町,小向,0,,,33,18,15,17
394120590,2,四万十町,中ノ越,0,,,10,4,6,4
394120600,2,四万十町,富岡,0,,,26,11,15,12
394120610,2,四万十町,平串,0,,,170,89,81,83
394120620,2,四万十町,黒石,0,,,207,102,105,99
394120630,2,四万十町,本堂,0,,,151,69,82,68
394120640,2,四万十町,与津地,0,,,114,53,61,46
394120650,2,四万十町,親ケ内,0,,,36,17,19,17
394120660,2,四万十町,八千数,0,,,37,19,18,14
394120680,2,四万十町,藤ノ川,0,,,117,60,57,56
394120690,2,四万十町,向川,0,,,29,12,17,13
394120700,2,四万十町,数神,0,,,98,49,49,49
394120710,2,四万十町,奈路,0,,,90,47,43,43
394120720,2,四万十町,道徳,0,,,33,15,18,18
394120730,2,四万十町,平野,0,,,102,50,52,46
394120740,2,四万十町,土居,0,,,88,38,50,37
394120750,2,四万十町,弘見,0,,,100,42,58,40
394120760,2,四万十町,飯ノ川,0,,,47,25,22,21
394120770,2,四万十町,志和峰,0,,,39,21,18,18
394120780,2,四万十町,志和,0,,,190,87,103,99
394120790,2,四万十町,小鶴津,0,,,-,-,-,-
394120800,2,四万十町,大鶴津,0,,,-,-,-,-
394120810,2,四万十町,興津,0,,,710,335,375,396
394120820,2,四万十町,大正,0,,,1006,451,555,474
394120830,2,四万十町,下津井,0,,,48,20,28,27
394120840,2,四万十町,大正中津川,0,,,58,29,29,32
394120850,2,四万十町,古味野々,0,,,21,12,9,9
394120860,2,四万十町,下道,0,,,19,10,9,11
394120870,2,四万十町,木屋ケ内,0,,,47,26,21,25
394120880,2,四万十町,芳川,0,,,18,10,8,7
394120890,2,四万十町,大正大奈路,0,,,122,56,66,57
394120900,2,四万十町,西ノ川,0,,,73,41,32,34
394120910,2,四万十町,江師,0,,,130,68,62,57
394120920,2,四万十町,小石,0,,,25,12,13,10
394120930,2,四万十町,相去,0,,,33,15,18,16
394120940,2,四万十町,烏手,0,,,38,21,17,13
394120950,2,四万十町,市ノ又,0,,,10,6,4,5
394120960,2,四万十町,上岡,0,,,35,18,17,16
394120970,2,四万十町,下岡,0,,,23,11,12,8
394120980,2,四万十町,瀬里,0,,,20,8,12,11
394120990,2,四万十町,希ノ川,0,,,21,10,11,8
394121000,2,四万十町,大正北ノ川,0,,,151,78,73,59
394121010,2,四万十町,弘瀬,0,,,62,29,33,25
394121020,2,四万十町,上宮,0,,,79,37,42,37
394121030,2,四万十町,打井川,0,,,144,70,74,52
394121040,2,四万十町,地吉,0,,,118,55,63,54
394121050,2,四万十町,古城,0,,,137,70,67,65
394121060,2,四万十町,戸川,0,,,110,54,56,44
394121070,2,四万十町,十川,0,,,351,176,175,150
394121080,2,四万十町,十和川口,0,,,166,93,73,76
394121090,2,四万十町,井﨑,0,,,117,59,58,48
394121100,2,四万十町,広瀬,0,,,94,53,41,42
394121110,2,四万十町,奥大道,0,,,56,32,24,29
394121120,2,四万十町,口大道,0,,,44,18,26,22
394121130,2,四万十町,昭和,0,,,358,172,186,169
394121140,2,四万十町,久保川,0,,,98,53,45,48
394121150,2,四万十町,河内,0,,,73,40,33,28
394121160,2,四万十町,小野,0,,,150,74,76,63
394121170,2,四万十町,大井川,0,,,289,128,161,134
394121180,2,四万十町,津賀,0,,,19,6,13,11
394121190,2,四万十町,茅吹手,0,,,24,11,13,11
394121200,2,四万十町,浦越,0,,,55,26,29,24
394121210,2,四万十町,里川,0,,,45,18,27,20
394121220,2,四万十町,野々川,0,,,40,21,19,18
39424,1,大月町,,0,,,4434,2128,2306,2198
394240010,3,大月町,大字弘見,0,,,1457,709,748,685
39424001001,4,大月町,大字弘見馬路,0,,,49,23,26,20
39424001002,4,大月町,大字弘見田城,0,,,166,74,92,80
39424001003,4,大月町,大字弘見成畑,0,,,180,83,97,84
39424001004,4,大月町,大字弘見芝,0,,,259,127,132,121
39424001005,4,大月町,大字弘見本田,0,,,85,42,43,43
39424001006,4,大月町,大字弘見郷,0,,,278,131,147,126
39424001007,4,大月町,大字弘見亀尾,0,,,165,82,83,71
39424001008,4,大月町,大字弘見長沢,0,,,60,34,26,30
39424001009,4,大月町,大字弘見地吉,0,,,-,-,-,-
39424001010,4,大月町,大字弘見笠木,0,,,158,78,80,77
39424001011,4,大月町,大字弘見大駄場,0,,,57,35,22,33
394240120,2,大月町,大字清王,0,,,95,44,51,53
394240130,2,大月町,大字鉾土,0,,,205,84,121,73
394240140,2,大月町,大字頭集,0,,,164,88,76,81
394240150,2,大月町,大字平山,0,,,158,81,77,88
394240160,2,大月町,大字古満目,0,,,117,53,64,66
394240170,2,大月町,大字柏島,0,,,317,154,163,162
394240180,2,大月町,大字一切,0,,,79,40,39,36
394240190,2,大月町,大字安満地,0,,,187,110,77,97
394240200,2,大月町,大字橘浦,0,,,141,68,73,73
394240210,2,大月町,大字泊浦,0,,,75,42,33,41
394240220,2,大月町,大字龍ケ迫,0,,,54,27,27,31
394240230,3,大月町,大字芳ノ沢,0,,,169,79,90,95
39424023001,4,大月町,大字芳ノ沢本村,0,,,60,25,35,38
39424023002,4,大月町,大字芳ノ沢内平,0,,,105,51,54,54
39424023003,4,大月町,大字芳ノ沢白浜,0,,,4,3,1,3
394240260,2,大月町,大字添ノ川,0,,,39,18,21,19
394240270,2,大月町,大字小才角,0,,,102,46,56,60
394240280,2,大月町,大字才角,0,,,84,38,46,45
394240290,2,大月町,大字大浦,0,,,121,59,62,66
394240300,2,大月町,大字姫ノ井,0,,,387,182,205,183
394240310,2,大月町,大字赤泊,0,,,8,2,6,5
394240320,2,大月町,大字月ケ丘,0,,,2,1,1,2
394240330,2,大月町,大字西泊,0,,,120,47,73,61
394240340,2,大月町,大字樫ノ浦,0,,,127,58,69,64
394240350,2,大月町,大字周防形,0,,,138,62,76,74
394240360,2,大月町,大字春遠,0,,,84,34,50,36
394240370,2,大月町,大字唐岩,0,,,4,2,2,2
394240380,2,大月町,宿毛湾港,0,,,-,-,-,-
39427,1,三原村,,0,,,1437,690,747,658
394270010,2,三原村,大字宮ノ川,0,,,450,199,251,160
394270020,2,三原村,大字上長谷,0,,,98,49,49,45
394270030,2,三原村,大字狼内,0,,,41,18,23,24
394270040,2,三原村,大字成山,0,,,25,11,14,13
394270050,2,三原村,大字芳井,0,,,17,8,9,10
394270060,2,三原村,大字下長谷,0,,,165,86,79,81
394270070,2,三原村,大字上下長谷,0,,,88,43,45,40
394270080,2,三原村,大字柚ノ木,0,,,272,135,137,128
394270090,2,三原村,大字来栖野,0,,,78,45,33,46
394270100,2,三原村,大字皆尾,0,,,82,39,43,46
394270110,2,三原村,大字広野,0,,,29,14,15,13
394270120,2,三原村,大字亀ノ川,0,,,46,21,25,30
394270130,2,三原村,大字下切,0,,,46,22,24,22
39428,1,黒潮町,,0,,,10262,4944,5318,4607
394280010,2,黒潮町,佐賀,0,,,1868,944,924,883
394280020,2,黒潮町,市野々川,0,,,78,33,45,42
394280030,2,黒潮町,小黒ノ川,0,,,19,10,9,8
394280040,2,黒潮町,熊ノ浦,0,,,37,17,20,18
394280050,2,黒潮町,熊井,0,,,50,26,24,24
394280060,2,黒潮町,不破原,0,,,50,22,28,26
394280070,2,黒潮町,伊与喜,0,,,113,55,58,49
394280080,2,黒潮町,藤縄,0,,,81,39,42,31
394280090,2,黒潮町,白浜,0,,,112,41,71,28
394280100,2,黒潮町,市野瀬,0,,,33,13,20,14
394280110,2,黒潮町,佐賀橘川,0,,,73,35,38,34
394280120,2,黒潮町,鈴,0,,,60,32,28,29
394280130,2,黒潮町,中ノ川,0,,,37,17,20,16
394280140,2,黒潮町,荷稲,0,,,63,29,34,28
394280150,2,黒潮町,拳ノ川,0,,,163,76,87,57
394280160,2,黒潮町,川奥,0,,,92,40,52,43
394280170,2,黒潮町,灘,0,,,34,17,17,20
394280180,2,黒潮町,伊田,0,,,277,136,141,149
394280190,2,黒潮町,有井川,0,,,228,87,141,80
394280200,2,黒潮町,上川口,0,,,629,312,317,289
394280210,2,黒潮町,蜷川,0,,,220,103,117,107
394280220,2,黒潮町,浮鞭,0,,,733,354,379,355
394280230,2,黒潮町,口湊川,0,,,54,30,24,25
394280240,2,黒潮町,奥湊川,0,,,91,45,46,47
394280250,2,黒潮町,加持,0,,,429,217,212,157
394280260,2,黒潮町,加持川,0,,,56,22,34,27
394280270,2,黒潮町,大井川,0,,,27,15,12,14
394280280,3,黒潮町,入野,0,,,2518,1209,1309,1144
39428028001,4,黒潮町,入野早咲,0,,,560,284,276,246
39428028002,4,黒潮町,入野浜の宮,0,,,219,107,112,98
39428028003,4,黒潮町,入野町,0,,,62,26,36,30
39428028004,4,黒潮町,入野万行,0,,,481,233,248,239
39428028005,4,黒潮町,入野入野本村,0,,,306,145,161,141
39428028006,4,黒潮町,入野錦野,0,,,656,296,360,274
39428028007,4,黒潮町,入野芝,0,,,234,118,116,116
394280290,2,黒潮町,馬荷,0,,,183,84,99,75
394280300,2,黒潮町,大方橘川,0,,,16,8,8,9
394280310,2,黒潮町,御坊畑,0,,,97,50,47,43
394280320,2,黒潮町,上田ノ口,0,,,172,79,93,84
394280330,2,黒潮町,下田ノ口,0,,,608,279,329,268
394280340,2,黒潮町,田野浦,0,,,585,297,288,254
394280350,2,黒潮町,出口,0,,,376,171,205,130